CustomerID,TransactionDate,TransactionAmount
C-1203,2025-07-07,20.82
C-1050,2025-05-14,58.2
C-1368,2025-12-24,102.3
C-1474,2025-05-20,77.45
C-1255,2025-09-01,5.51
C-1058,2025-03-21,77.08
C-1112,2026-01-24,56.63
C-1366,2024-02-29,32.71
C-1328,2025-12-28,73.57
C-1884,2025-12-20,65.67
C-1062,2024-07-02,77.77
C-1176,2025-07-28,36.75
C-1428,2024-03-13,34.79
C-1580,2024-01-09,88.35
C-1235,2025-12-10,81.47
C-1807,2025-10-07,85.82
C-1026,2025-07-03,61.47
C-1189,2024-01-12,60.79
C-1602,2024-01-30,58.85
C-1443,2024-01-21,37.26
C-1144,2025-05-13,58.0
C-1315,2024-06-14,69.95
C-1651,2024-07-21,21.64
C-1254,2024-01-23,19.86
C-1904,2026-01-27,39.41
C-1365,2025-01-06,16.85
C-1914,2025-08-21,100.55
C-1459,2025-05-17,70.19
C-1026,2024-08-10,78.64
C-1078,2025-12-17,68.84
C-1895,2026-02-28,107.85
C-1141,2024-09-07,91.71
C-1293,2025-09-01,76.71
C-1813,2025-07-08,47.21
C-1631,2026-01-01,44.85
C-1070,2025-06-03,91.44
C-1968,2024-02-21,14.7
C-1464,2025-07-03,64.97
C-1866,2025-01-14,53.48
C-1579,2024-06-27,86.66
C-1356,2025-02-22,52.84
C-1012,2025-03-18,122.72
C-1725,2026-01-01,71.75
C-1569,2025-07-01,25.61
C-1839,2025-05-04,73.5
C-1332,2025-07-15,21.56
C-1974,2024-02-01,72.68
C-1333,2025-07-12,20.27
C-1269,2025-02-16,45.9
C-1904,2025-09-04,69.6
C-1036,2025-09-10,41.96
C-1027,2025-07-01,93.19
C-1371,2025-06-13,41.1
C-1166,2024-03-30,23.05
C-1263,2025-04-16,84.79
C-1725,2025-07-29,68.53
C-1523,2025-12-22,110.89
C-1462,2024-04-10,92.7
C-1015,2025-12-09,81.13
C-1248,2024-04-14,68.72
C-1693,2025-10-28,83.54
C-1042,2024-11-16,78.43
C-1817,2024-08-08,5.7
C-1889,2024-01-28,51.89
C-1853,2026-02-28,62.02
C-1356,2024-04-20,89.95
C-1691,2025-11-30,95.57
C-1025,2025-01-15,25.95
C-1729,2024-12-11,84.83
C-1717,2026-02-08,82.83
C-1623,2025-12-17,110.5
C-1201,2024-09-04,26.68
C-1117,2024-01-09,23.72
C-1584,2024-01-27,25.82
C-1983,2024-03-21,68.44
C-1083,2024-10-26,64.74
C-1934,2024-10-22,48.88
C-1058,2024-12-07,9.62
C-1752,2025-04-09,47.78
C-1775,2025-09-16,29.54
C-1428,2025-10-19,74.34
C-1244,2026-01-26,37.89
C-1823,2026-02-18,49.74
C-1061,2024-03-09,52.14
C-1658,2024-12-31,116.24
C-1487,2025-03-06,69.38
C-1998,2025-05-03,28.43
C-1750,2026-03-10,36.25
C-1081,2026-01-31,56.58
C-1073,2024-01-10,7.8
C-1634,2024-08-03,6.35
C-1551,2024-07-11,14.81
C-1638,2024-10-15,13.08
C-1388,2025-02-10,96.35
C-1810,2025-01-04,18.73
C-1895,2025-10-12,38.02
C-1563,2025-06-12,41.01
C-1339,2026-02-14,42.25
C-1311,2026-01-02,43.64
C-1148,2026-01-30,66.59
C-1767,2024-02-11,89.16
C-1668,2025-04-08,117.8
C-1448,2026-03-08,36.56
C-1429,2024-07-31,54.94
C-1948,2024-04-13,28.71
C-1379,2024-03-21,80.43
C-1704,2025-07-02,47.11
C-1570,2026-01-05,20.82
C-1760,2024-08-27,37.24
C-1203,2025-09-02,108.13
C-1349,2025-11-18,78.38
C-1425,2024-02-15,74.78
C-1094,2024-03-04,14.8
C-1714,2025-02-12,49.02
C-1469,2025-05-20,27.18
C-1830,2024-11-24,93.65
C-1572,2025-07-29,47.99
C-1756,2024-04-15,61.06
C-1832,2024-05-01,7.34
C-1813,2026-02-11,23.34
C-1624,2025-02-09,85.31
C-1239,2025-06-06,41.63
C-1137,2025-05-09,28.54
C-1421,2024-07-12,11.72
C-1307,2025-10-06,21.82
C-1674,2026-02-28,13.7
C-1932,2025-03-14,83.21
C-1748,2024-04-26,60.6
C-1967,2024-07-10,47.9
C-1529,2024-11-02,38.68
C-1963,2025-06-15,66.71
C-1869,2025-06-20,32.98
C-1451,2024-06-17,8.39
C-1404,2025-02-02,59.17
C-1514,2025-05-12,70.81
C-1750,2024-09-19,55.23
C-1397,2025-10-07,44.43
C-1929,2024-12-25,119.45
C-1128,2025-09-25,136.2
C-1213,2025-08-14,91.83
C-1774,2024-05-14,55.04
C-1296,2025-06-09,34.79
C-1388,2025-04-03,34.98
C-1714,2026-02-11,81.78
C-1112,2024-02-05,67.31
C-1673,2024-11-07,91.44
C-1528,2024-07-22,55.49
C-1475,2025-05-25,25.39
C-1209,2025-05-13,72.2
C-1567,2024-03-20,20.2
C-1305,2024-02-27,28.8
C-1620,2024-02-13,79.87
C-1482,2025-10-05,51.29
C-1994,2024-10-20,30.83
C-1975,2024-05-27,113.08
C-1530,2024-04-29,59.08
C-1835,2026-01-06,41.91
C-1943,2026-01-17,86.44
C-1032,2024-12-26,43.47
C-1727,2024-03-19,32.14
C-1168,2024-06-28,88.68
C-1004,2024-10-23,103.39
C-1619,2024-12-25,47.05
C-1187,2024-10-07,16.69
C-1510,2025-04-10,75.1
C-1521,2024-07-17,122.7
C-1763,2024-02-19,39.28
C-1513,2025-10-31,119.46
C-1029,2024-03-22,54.67
C-1659,2024-06-25,46.61
C-1369,2025-06-30,32.32
C-1467,2024-02-24,29.91
C-1194,2025-06-03,5.44
C-1092,2025-06-02,107.98
C-1257,2024-08-07,53.15
C-1556,2024-11-04,89.51
C-1365,2025-06-04,21.63
C-1688,2025-10-03,19.97
C-1706,2024-01-11,70.28
C-1152,2024-07-30,36.52
C-1091,2024-11-26,45.54
C-1929,2024-08-15,20.4
C-1193,2025-06-13,98.79
C-1449,2025-09-30,36.13
C-1586,2025-07-27,21.16
C-1689,2025-11-08,42.44
C-1694,2025-06-23,41.7
C-1533,2025-04-11,17.84
C-1976,2025-02-23,44.32
C-1890,2024-11-03,104.44
C-1931,2024-11-29,108.35
C-1648,2026-02-27,74.2
C-1831,2025-07-26,103.86
C-1183,2024-09-16,29.33
C-1798,2025-10-28,7.9
C-1837,2026-02-11,68.65
C-1626,2024-01-08,52.98
C-1616,2026-02-13,90.81
C-1735,2025-01-05,23.3
C-1645,2024-07-29,80.94
C-1312,2025-08-26,66.74
C-1190,2025-11-01,146.55
C-1842,2024-11-30,49.08
C-1853,2024-06-26,45.68
C-1888,2025-05-01,70.32
C-1777,2024-01-13,61.05
C-1558,2024-05-30,53.96
C-1340,2024-02-22,82.17
C-1129,2024-07-11,28.03
C-1646,2024-05-26,52.74
C-1683,2025-07-28,30.83
C-1332,2024-08-07,50.22
C-1397,2024-12-07,70.39
C-1747,2024-06-14,122.14
C-1698,2024-06-18,69.18
C-1119,2024-04-14,61.54
C-1673,2024-02-10,51.98
C-1885,2024-11-30,14.09
C-1159,2024-09-20,77.88
C-1351,2025-06-28,79.54
C-1772,2024-07-28,62.89
C-1381,2025-11-06,24.58
C-1480,2024-01-05,29.92
C-1582,2025-04-09,46.83
C-1347,2026-01-11,19.4
C-1052,2024-05-28,74.32
C-1502,2025-03-25,6.7
C-1451,2025-03-03,62.2
C-1082,2024-08-05,97.07
C-1289,2025-02-23,46.98
C-1338,2026-02-15,30.4
C-1958,2025-02-22,76.15
C-1908,2024-07-25,99.34
C-1982,2026-01-27,10.53
C-1035,2025-01-07,58.93
C-1923,2024-01-23,81.55
C-1103,2024-08-28,52.02
C-1450,2026-02-21,46.83
C-1306,2025-05-14,50.35
C-1690,2025-07-28,55.84
C-1067,2025-12-18,62.37
C-1482,2024-07-25,52.69
C-1668,2025-08-01,48.88
C-1369,2024-12-18,56.72
C-1943,2024-12-01,88.92
C-1962,2024-05-19,51.88
C-1952,2024-10-26,103.86
C-1484,2024-12-21,60.55
C-1148,2025-12-16,98.01
C-1020,2025-01-16,13.68
C-1244,2024-03-13,21.49
C-1389,2025-07-30,19.92
C-1341,2024-10-16,25.39
C-1701,2024-01-06,19.37
C-1005,2024-07-09,40.15
C-1478,2024-03-30,28.61
C-1823,2024-01-10,44.03
C-1987,2025-09-16,63.29
C-1029,2024-05-07,61.33
C-1304,2025-06-29,33.08
C-1104,2024-06-20,42.3
C-1298,2024-06-20,66.73
C-1046,2025-09-17,73.87
C-1452,2025-01-29,14.52
C-1974,2026-01-23,92.69
C-1175,2026-02-21,90.63
C-1109,2025-11-14,54.97
C-1613,2024-03-26,45.69
C-1653,2025-12-25,60.24
C-1441,2024-09-27,36.88
C-1576,2024-12-09,36.27
C-1493,2024-08-21,21.38
C-1297,2024-08-31,12.34
C-1655,2024-07-19,30.23
C-1238,2024-11-29,69.54
C-1436,2024-09-02,63.02
C-1857,2024-01-08,21.01
C-1943,2025-10-31,32.44
C-1569,2024-03-26,88.37
C-1445,2025-09-11,80.35
C-1303,2024-05-11,26.75
C-1197,2024-02-16,64.24
C-1739,2026-01-26,50.75
C-1686,2026-02-24,16.61
C-1339,2025-02-15,100.28
C-1085,2025-03-05,8.05
C-1580,2024-01-31,6.87
C-1348,2025-02-15,42.67
C-1527,2024-11-05,68.06
C-1673,2025-03-12,32.76
C-1703,2025-10-24,46.77
C-1175,2024-05-28,51.17
C-1177,2025-01-16,33.43
C-1305,2025-01-12,52.08
C-1601,2024-12-08,50.03
C-1765,2025-03-17,78.83
C-1684,2024-07-18,96.76
C-1176,2025-03-24,46.55
C-1742,2025-06-24,20.27
C-1750,2024-09-23,69.16
C-1213,2025-08-16,133.98
C-1511,2024-07-29,56.8
C-1987,2025-12-17,50.66
C-1404,2025-12-02,101.26
C-1045,2025-03-29,66.7
C-1232,2024-09-01,57.38
C-1720,2026-01-29,13.1
C-1506,2026-01-30,85.45
C-1903,2025-08-03,15.25
C-1925,2024-02-05,72.07
C-1310,2024-02-13,23.27
C-1437,2025-03-07,73.7
C-1541,2024-02-08,25.7
C-1246,2024-02-14,59.81
C-1764,2025-01-09,68.47
C-1095,2024-10-20,30.53
C-1700,2024-12-25,39.81
C-1563,2025-10-23,58.86
C-1564,2024-07-31,9.1
C-1849,2025-10-24,50.86
C-1716,2024-11-15,81.39
C-1646,2025-07-19,39.73
C-1064,2025-05-28,14.46
C-1897,2025-05-12,46.0
C-1242,2024-07-10,25.51
C-1560,2025-10-09,23.6
C-1987,2024-07-09,97.21
C-1519,2026-01-04,51.29
C-1868,2024-01-16,70.1
C-1307,2024-02-22,77.1
C-1858,2024-03-21,70.25
C-1030,2025-12-04,66.51
C-1868,2024-12-26,50.64
C-1950,2024-02-28,65.42
C-1770,2025-06-12,49.03
C-1412,2024-11-12,60.54
C-1864,2024-05-24,51.52
C-1929,2024-01-18,62.57
C-1350,2024-06-03,109.42
C-1074,2024-07-30,57.49
C-1690,2025-10-02,50.22
C-1008,2024-11-04,25.41
C-1444,2024-11-05,30.22
C-1771,2025-12-04,72.67
C-1590,2025-11-21,64.41
C-1102,2025-09-14,42.57
C-1455,2024-11-09,43.27
C-1234,2026-02-28,99.38
C-1386,2025-09-02,38.12
C-1943,2025-03-24,103.14
C-1116,2024-08-28,77.09
C-1153,2026-01-01,35.88
C-1651,2025-04-12,104.04
C-1284,2026-02-18,44.99
C-1627,2024-03-22,45.01
C-1272,2025-01-28,14.7
C-1785,2026-02-28,21.33
C-1215,2024-11-12,84.18
C-1227,2025-04-17,51.11
C-1971,2025-04-02,54.26
C-1094,2025-05-07,93.8
C-1755,2024-08-02,70.11
C-1398,2025-02-13,21.56
C-1108,2025-07-05,90.48
C-1120,2024-10-21,85.57
C-1709,2024-05-22,51.2
C-1036,2025-11-28,65.25
C-1902,2024-10-23,16.05
C-1979,2024-01-10,48.58
C-1535,2024-03-18,25.69
C-1424,2024-07-11,6.02
C-1262,2024-11-24,32.96
C-1362,2025-01-12,24.46
C-1084,2025-06-05,27.65
C-1800,2025-07-24,93.14
C-1630,2025-11-10,58.46
C-1864,2025-12-01,13.4
C-1595,2024-10-23,51.65
C-1726,2024-08-24,94.9
C-1245,2025-03-23,50.53
C-1846,2024-11-14,34.28
C-1388,2024-02-03,84.06
C-1038,2025-08-01,80.27
C-1898,2024-12-30,117.05
C-1198,2025-08-23,37.5
C-1433,2026-03-07,97.31
C-1841,2024-02-01,60.39
C-1243,2024-08-19,8.56
C-1909,2025-08-02,16.91
C-1939,2026-01-07,35.82
C-1076,2026-01-04,60.35
C-1703,2024-03-29,21.31
C-1543,2025-10-10,64.46
C-1116,2024-11-28,50.16
C-1822,2025-06-05,68.69
C-1115,2024-08-07,43.99
C-1252,2024-06-17,107.53
C-1371,2026-01-29,37.68
C-1876,2025-08-05,66.22
C-1464,2026-02-21,97.36
C-1803,2024-08-07,47.57
C-1055,2024-12-16,50.89
C-1131,2024-08-13,23.03
C-1172,2024-12-05,5.51
C-1796,2025-05-20,50.75
C-1177,2025-06-16,64.07
C-1111,2025-11-13,116.07
C-1892,2024-11-02,114.76
C-1160,2025-02-05,75.92
C-1891,2025-10-16,44.57
C-1035,2024-10-29,91.49
C-1173,2025-07-19,59.67
C-1672,2024-09-06,17.11
C-1682,2025-11-25,18.11
C-1001,2024-07-12,44.77
C-1755,2024-04-19,85.66
C-1379,2025-08-05,68.0
C-1112,2024-08-15,32.7
C-1470,2025-06-11,100.97
C-1743,2025-03-02,67.62
C-1695,2025-05-18,110.44
C-1683,2026-02-16,71.2
C-1531,2025-08-04,86.87
C-1771,2025-09-11,45.29
C-1753,2025-02-26,103.39
C-1025,2024-10-07,76.88
C-1803,2024-11-22,52.5
C-1640,2025-03-09,96.32
C-1920,2024-07-26,60.85
C-1182,2025-02-26,87.22
C-1008,2025-07-10,102.56
C-1392,2025-06-10,48.41
C-1036,2024-06-26,51.23
C-1351,2025-09-14,18.47
C-1148,2025-11-27,30.56
C-1862,2025-01-08,44.46
C-1517,2024-09-16,45.61
C-1896,2025-05-06,31.64
C-1438,2026-02-21,58.5
C-1990,2025-12-11,59.4
C-1208,2024-09-04,44.0
C-1925,2026-01-31,51.83
C-1952,2025-02-16,62.33
C-1525,2024-06-04,72.02
C-1953,2025-06-25,53.94
C-1068,2024-06-11,51.5
C-1241,2025-05-09,32.09
C-1508,2024-10-18,19.46
C-1090,2025-10-25,71.76
C-1149,2024-09-27,56.03
C-1880,2025-08-03,63.18
C-1913,2024-08-28,65.27
C-1029,2024-05-22,63.37
C-1110,2025-12-13,50.2
C-1106,2025-01-13,40.58
C-1666,2024-03-13,91.0
C-1196,2024-08-30,79.2
C-1415,2025-03-01,48.15
C-1996,2025-12-02,35.03
C-1925,2025-02-18,86.96
C-1598,2024-02-09,68.77
C-1557,2025-10-11,94.36
C-1982,2025-04-10,19.17
C-1399,2025-06-11,49.1
C-1017,2024-05-15,62.63
C-1842,2025-12-10,69.54
C-1000,2025-12-02,98.72
C-1805,2025-04-20,9.28
C-1556,2024-02-01,55.57
C-1190,2026-01-16,94.73
C-1749,2025-12-28,52.96
C-1585,2025-02-23,46.73
C-1472,2026-02-02,25.43
C-1338,2024-08-25,29.49
C-1172,2024-03-19,36.01
C-1592,2024-09-22,51.99
C-1666,2025-01-07,41.54
C-1670,2026-02-01,90.39
C-1313,2025-01-14,84.04
C-1051,2025-12-21,11.57
C-1818,2025-10-04,42.66
C-1144,2025-11-20,38.57
C-1993,2024-01-14,10.88
C-1636,2025-02-21,87.41
C-1985,2024-12-16,8.04
C-1988,2026-03-03,55.59
C-1357,2025-01-12,43.91
C-1701,2024-08-23,62.07
C-1409,2025-07-02,99.06
C-1793,2025-06-15,66.45
C-1648,2024-01-29,78.46
C-1490,2024-10-09,53.04
C-1861,2025-11-05,25.62
C-1254,2025-08-21,54.66
C-1398,2025-09-01,96.04
C-1823,2025-02-10,6.24
C-1608,2024-04-07,126.65
C-1842,2025-11-27,98.31
C-1716,2024-04-06,28.21
C-1116,2025-08-27,66.15
C-1804,2025-12-16,138.05
C-1785,2024-06-29,47.45
C-1958,2025-11-23,73.33
C-1617,2025-10-02,32.01
C-1261,2025-06-06,27.01
C-1180,2025-12-25,75.2
C-1468,2026-02-24,108.62
C-1465,2024-04-25,41.98
C-1412,2025-06-20,24.97
C-1922,2025-12-23,86.0
C-1816,2024-09-13,65.18
C-1875,2026-03-10,73.3
C-1387,2026-01-26,40.77
C-1704,2025-10-19,14.8
C-1309,2024-05-06,31.0
C-1362,2026-01-18,55.97
C-1170,2024-02-20,31.74
C-1930,2024-05-24,116.79
C-1273,2024-06-03,32.21
C-1903,2024-08-26,33.7
C-1649,2026-02-04,58.9
C-1409,2025-12-26,23.11
C-1363,2024-01-23,71.03
C-1275,2025-08-26,8.05
C-1619,2024-08-16,5.3
C-1875,2024-11-24,110.93
C-1876,2026-01-22,51.24
C-1811,2025-06-06,14.88
C-1105,2026-02-08,46.46
C-1976,2026-01-01,25.08
C-1349,2025-02-27,41.53
C-1263,2025-11-25,42.82
C-1833,2025-12-17,11.63
C-1943,2024-04-09,65.86
C-1828,2024-04-21,112.27
C-1111,2024-03-27,8.85
C-1182,2025-08-19,45.58
C-1999,2025-03-30,62.81
C-1237,2025-06-17,53.27
C-1913,2025-09-09,37.79
C-1401,2025-11-09,72.78
C-1196,2024-02-15,66.49
C-1529,2025-01-31,82.87
C-1846,2025-09-24,61.75
C-1687,2025-07-28,37.86
C-1318,2025-01-26,83.99
C-1478,2025-10-01,66.42
C-1012,2025-06-19,101.37
C-1167,2024-09-26,90.31
C-1375,2024-03-29,37.7
C-1700,2024-09-13,56.37
C-1541,2025-08-24,49.91
C-1147,2025-10-17,5.44
C-1999,2026-03-03,24.94
C-1278,2026-01-17,34.59
C-1947,2024-07-04,42.3
C-1168,2025-11-14,54.64
C-1557,2025-05-21,48.85
C-1520,2025-04-15,115.13
C-1474,2025-08-22,30.85
C-1462,2025-04-27,54.93
C-1784,2024-05-28,22.98
C-1187,2025-10-14,33.3
C-1535,2026-02-16,66.0
C-1740,2026-02-19,48.93
C-1914,2025-03-10,29.95
C-1274,2025-08-10,28.4
C-1375,2024-06-06,77.5
C-1813,2024-07-22,68.24
C-1740,2024-10-30,76.28
C-1061,2025-07-23,57.64
C-1726,2024-09-10,37.19
C-1956,2024-03-27,26.42
C-1221,2025-01-31,38.92
C-1937,2025-05-25,7.38
C-1034,2024-08-04,48.78
C-1720,2025-11-02,19.06
C-1355,2024-03-30,42.2
C-1041,2024-12-30,53.95
C-1981,2024-10-14,27.78
C-1602,2025-04-25,81.33
C-1915,2024-04-12,29.99
C-1360,2025-02-27,46.31
C-1615,2025-09-20,34.8
C-1469,2025-04-10,41.38
C-1649,2024-11-03,82.51
C-1924,2024-12-17,42.16
C-1324,2025-10-28,51.05
C-1598,2024-02-02,61.54
C-1599,2025-03-03,13.69
C-1350,2024-04-17,46.96
C-1329,2025-07-14,41.72
C-1880,2025-09-17,25.37
C-1643,2024-06-27,7.94
C-1394,2024-05-24,50.14
C-1836,2024-03-24,88.4
C-1668,2024-03-25,34.22
C-1071,2024-08-10,41.95
C-1275,2026-03-05,47.79
C-1923,2025-04-15,28.84
C-1453,2026-02-09,70.58
C-1003,2026-01-12,36.58
C-1644,2024-05-04,70.14
C-1629,2024-08-27,79.61
C-1774,2024-12-25,32.24
C-1155,2025-09-21,57.62
C-1851,2025-12-05,59.83
C-1376,2025-05-03,101.11
C-1750,2024-12-27,50.57
C-1588,2024-06-19,87.13
C-1512,2025-02-09,39.03
C-1047,2025-10-10,73.64
C-1000,2026-01-16,35.12
C-1172,2025-05-20,30.15
C-1129,2025-02-01,91.49
C-1015,2025-09-30,24.62
C-1884,2024-12-14,57.83
C-1525,2025-05-22,11.78
C-1065,2025-04-24,99.57
C-1625,2024-06-07,26.95
C-1160,2024-09-10,83.59
C-1541,2024-04-05,34.27
C-1214,2024-07-12,71.15
C-1038,2024-07-24,20.65
C-1898,2025-07-08,61.28
C-1248,2024-03-14,53.65
C-1372,2026-02-24,83.32
C-1947,2025-04-01,56.65
C-1813,2025-03-19,24.2
C-1677,2026-02-28,49.85
C-1537,2025-03-28,44.23
C-1114,2024-02-20,46.61
C-1368,2025-11-13,42.89
C-1849,2025-09-18,79.87
C-1678,2025-03-10,79.82
C-1115,2025-08-22,53.63
